transaction_id,sender_upi,receiver_upi,location,amount,device_type,time,label
TXN3814,user3814@upi,merchant3814@upi,Delhi,6841,tablet,22,0
TXN3815,user3815@upi,merchant3815@upi,Hyderabad,5749,mobile,7,0
TXN3816,user3816@upi,merchant3816@upi,Hyderabad,18025,mobile,22,0
TXN3817,user3817@upi,merchant3817@upi,Hyderabad,3760,mobile,13,0
TXN3818,user3818@upi,merchant3818@upi,Hyderabad,57655,desktop,3,1
TXN3819,user3819@upi,merchant3819@upi,Delhi,82935,desktop,23,1
TXN3820,user3820@upi,merchant3820@upi,Hyderabad,18269,tablet,12,0
TXN3821,user3821@upi,merchant3821@upi,Chennai,2168,desktop,12,0
TXN3822,user3822@upi,merchant3822@upi,Delhi,10884,mobile,21,0
TXN3823,user3823@upi,merchant3823@upi,Hyderabad,109227,emulator,23,1
TXN3824,user3824@upi,merchant3824@upi,Hyderabad,8832,mobile,6,0
TXN3825,user3825@upi,merchant3825@upi,Bangalore,2893,mobile,10,0
TXN3826,user3826@upi,merchant3826@upi,Bangalore,3055,mobile,16,0
TXN3827,user3827@upi,merchant3827@upi,Mumbai,14164,tablet,17,0
TXN3828,user3828@upi,merchant3828@upi,Delhi,3377,desktop,22,0
TXN3829,user3829@upi,merchant3829@upi,Bangalore,1295,tablet,6,0
TXN3830,user3830@upi,merchant3830@upi,Bangalore,2915,desktop,9,0
TXN3831,user3831@upi,merchant3831@upi,Bangalore,19553,mobile,10,0
TXN3832,user3832@upi,merchant3832@upi,Bangalore,17434,desktop,10,0
TXN3833,user3833@upi,merchant3833@upi,Hyderabad,4715,tablet,16,0
TXN3834,user3834@upi,merchant3834@upi,Delhi,1765,mobile,22,0
TXN3835,user3835@upi,merchant3835@upi,Delhi,51,tablet,13,0
TXN3836,user3836@upi,merchant3836@upi,Chennai,6856,tablet,9,0
TXN3837,user3837@upi,merchant3837@upi,Hyderabad,17292,desktop,22,0
TXN3838,user3838@upi,merchant3838@upi,Chennai,15979,desktop,6,0
TXN3839,user3839@upi,merchant3839@upi,Delhi,2351,tablet,14,0
TXN3840,user3840@upi,merchant3840@upi,Mumbai,8178,tablet,13,0
TXN3841,user3841@upi,merchant3841@upi,Chennai,13169,tablet,8,0
TXN3842,user3842@upi,merchant3842@upi,Hyderabad,17219,mobile,11,0
TXN3843,user3843@upi,merchant3843@upi,Hyderabad,9362,mobile,16,0
TXN3844,user3844@upi,merchant3844@upi,Chennai,9275,mobile,18,0
TXN3845,user3845@upi,merchant3845@upi,Delhi,19150,mobile,20,0
TXN3846,user3846@upi,merchant3846@upi,Chennai,4802,tablet,17,0
TXN3847,user3847@upi,merchant3847@upi,Bangalore,430,tablet,11,0
TXN3848,user3848@upi,merchant3848@upi,Hyderabad,3771,desktop,17,0
TXN3849,user3849@upi,merchant3849@upi,Bangalore,14028,mobile,6,0
TXN3850,user3850@upi,merchant3850@upi,Bangalore,17431,desktop,21,0
TXN3851,user3851@upi,merchant3851@upi,Bangalore,17807,mobile,21,0
TXN3852,user3852@upi,merchant3852@upi,Chennai,13948,mobile,17,0
TXN3853,user3853@upi,merchant3853@upi,Mumbai,19319,tablet,6,0
TXN3854,user3854@upi,merchant3854@upi,Delhi,14825,tablet,7,0
TXN3855,user3855@upi,merchant3855@upi,Mumbai,12394,tablet,11,0
TXN3856,user3856@upi,merchant3856@upi,Chennai,13803,desktop,12,0
TXN3857,user3857@upi,merchant3857@upi,Delhi,93842,desktop,3,1
TXN3858,user3858@upi,merchant3858@upi,Hyderabad,17687,desktop,6,0
TXN3859,user3859@upi,merchant3859@upi,Delhi,17812,mobile,14,0
TXN3860,user3860@upi,merchant3860@upi,Bangalore,12727,desktop,21,0
TXN3861,user3861@upi,merchant3861@upi,Bangalore,12827,desktop,16,0
TXN3862,user3862@upi,merchant3862@upi,Chennai,16380,mobile,13,0
TXN3863,user3863@upi,merchant3863@upi,Mumbai,111732,emulator,0,1
TXN3864,user3864@upi,merchant3864@upi,Bangalore,6568,mobile,14,0
TXN3865,user3865@upi,merchant3865@upi,Delhi,18331,desktop,17,0
TXN3866,user3866@upi,merchant3866@upi,Delhi,19315,mobile,7,0
TXN3867,user3867@upi,merchant3867@upi,Delhi,19185,desktop,16,0
TXN3868,user3868@upi,merchant3868@upi,Bangalore,16902,tablet,12,0
TXN3869,user3869@upi,merchant3869@upi,Bangalore,18879,tablet,7,0
TXN3870,user3870@upi,merchant3870@upi,Mumbai,12412,mobile,20,0
TXN3871,user3871@upi,merchant3871@upi,Mumbai,17043,mobile,15,0
TXN3872,user3872@upi,merchant3872@upi,Mumbai,4028,tablet,10,0
TXN3873,user3873@upi,merchant3873@upi,Mumbai,18365,mobile,21,0
TXN3874,user3874@upi,merchant3874@upi,Bangalore,5303,tablet,13,0
TXN3875,user3875@upi,merchant3875@upi,Delhi,4045,tablet,18,0
TXN3876,user3876@upi,merchant3876@upi,Mumbai,10297,desktop,9,0
TXN3877,user3877@upi,merchant3877@upi,Hyderabad,12736,desktop,10,0
TXN3878,user3878@upi,merchant3878@upi,Mumbai,18642,desktop,20,0
TXN3879,user3879@upi,merchant3879@upi,Chennai,11354,desktop,14,0
TXN3880,user3880@upi,merchant3880@upi,Chennai,7958,mobile,22,0
TXN3881,user3881@upi,merchant3881@upi,Mumbai,10293,mobile,19,0
TXN3882,user3882@upi,merchant3882@upi,Delhi,7515,mobile,6,0
TXN3883,user3883@upi,merchant3883@upi,Bangalore,17184,desktop,11,0
TXN3884,user3884@upi,merchant3884@upi,Bangalore,3773,tablet,13,0
TXN3885,user3885@upi,merchant3885@upi,Hyderabad,11083,mobile,6,0
TXN3886,user3886@upi,merchant3886@upi,Mumbai,18993,tablet,6,0
TXN3887,user3887@upi,merchant3887@upi,Bangalore,18132,tablet,16,0
TXN3888,user3888@upi,merchant3888@upi,Hyderabad,2494,mobile,16,0
TXN3889,user3889@upi,merchant3889@upi,Bangalore,17011,tablet,19,0
TXN3890,user3890@upi,merchant3890@upi,Hyderabad,107958,emulator,4,1
TXN3891,user3891@upi,merchant3891@upi,Bangalore,14572,mobile,18,0
TXN3892,user3892@upi,merchant3892@upi,Delhi,5046,mobile,6,0
TXN3893,user3893@upi,merchant3893@upi,Delhi,18943,desktop,16,0
TXN3894,user3894@upi,merchant3894@upi,Delhi,19122,mobile,13,0
TXN3895,user3895@upi,merchant3895@upi,Hyderabad,9661,mobile,7,0
TXN3896,user3896@upi,merchant3896@upi,Hyderabad,8236,mobile,10,0
TXN3897,user3897@upi,merchant3897@upi,Hyderabad,15017,desktop,9,0
TXN3898,user3898@upi,merchant3898@upi,Chennai,5628,tablet,12,0
TXN3899,user3899@upi,merchant3899@upi,Mumbai,15168,desktop,12,0
TXN3900,user3900@upi,merchant3900@upi,Chennai,15435,desktop,8,0
TXN3901,user3901@upi,merchant3901@upi,Chennai,9558,desktop,11,0
TXN3902,user3902@upi,merchant3902@upi,Chennai,922,tablet,21,0
TXN3903,user3903@upi,merchant3903@upi,Delhi,17882,tablet,14,0
TXN3904,user3904@upi,merchant3904@upi,Chennai,17051,desktop,19,0
TXN3905,user3905@upi,merchant3905@upi,Delhi,12862,tablet,19,0
TXN3906,user3906@upi,merchant3906@upi,Bangalore,12530,tablet,14,0
TXN3907,user3907@upi,merchant3907@upi,Chennai,5482,mobile,7,0
TXN3908,user3908@upi,merchant3908@upi,Chennai,11457,mobile,18,0
TXN3909,user3909@upi,merchant3909@upi,Delhi,109115,emulator,23,1
TXN3910,user3910@upi,merchant3910@upi,Mumbai,135,desktop,7,0
TXN3911,user3911@upi,merchant3911@upi,Mumbai,35582,desktop,2,1
TXN3912,user3912@upi,merchant3912@upi,Hyderabad,19880,mobile,8,0
TXN3913,user3913@upi,merchant3913@upi,Bangalore,209,mobile,8,0
TXN3914,user3914@upi,merchant3914@upi,Chennai,18312,tablet,21,0
TXN3915,user3915@upi,merchant3915@upi,Mumbai,114289,desktop,2,1
TXN3916,user3916@upi,merchant3916@upi,Mumbai,4953,desktop,18,0
TXN3917,user3917@upi,merchant3917@upi,Delhi,5519,tablet,12,0
TXN3918,user3918@upi,merchant3918@upi,Bangalore,7168,tablet,13,0
TXN3919,user3919@upi,merchant3919@upi,Chennai,2308,desktop,13,0
TXN3920,user3920@upi,merchant3920@upi,Delhi,12623,mobile,16,0
TXN3921,user3921@upi,merchant3921@upi,Mumbai,9235,desktop,18,0
TXN3922,user3922@upi,merchant3922@upi,Chennai,5555,desktop,22,0
TXN3923,user3923@upi,merchant3923@upi,Delhi,1092,tablet,15,0
TXN3924,user3924@upi,merchant3924@upi,Mumbai,4728,desktop,13,0
TXN3925,user3925@upi,merchant3925@upi,Chennai,16245,mobile,16,0
TXN3926,user3926@upi,merchant3926@upi,Delhi,18321,mobile,20,0
TXN3927,user3927@upi,merchant3927@upi,Chennai,12904,desktop,21,0
TXN3928,user3928@upi,merchant3928@upi,Mumbai,9921,tablet,9,0
TXN3929,user3929@upi,merchant3929@upi,Chennai,9391,desktop,15,0
TXN3930,user3930@upi,merchant3930@upi,Mumbai,14310,tablet,22,0
TXN3931,user3931@upi,merchant3931@upi,Hyderabad,15105,tablet,13,0
TXN3932,user3932@upi,merchant3932@upi,Bangalore,1749,tablet,18,0
TXN3933,user3933@upi,merchant3933@upi,Bangalore,9349,mobile,6,0
TXN3934,user3934@upi,merchant3934@upi,Mumbai,19472,mobile,7,0
TXN3935,user3935@upi,merchant3935@upi,Chennai,3705,mobile,7,0
TXN3936,user3936@upi,merchant3936@upi,Delhi,10384,desktop,18,0
TXN3937,user3937@upi,merchant3937@upi,Bangalore,14738,tablet,21,0
TXN3938,user3938@upi,merchant3938@upi,Bangalore,15545,tablet,18,0
TXN3939,user3939@upi,merchant3939@upi,Delhi,11327,desktop,14,0
TXN3940,user3940@upi,merchant3940@upi,Hyderabad,7998,mobile,7,0
TXN3941,user3941@upi,merchant3941@upi,Hyderabad,7218,mobile,16,0
TXN3942,user3942@upi,merchant3942@upi,Hyderabad,19016,mobile,8,0
TXN3943,user3943@upi,merchant3943@upi,Chennai,19684,tablet,20,0
TXN3944,user3944@upi,merchant3944@upi,Mumbai,12162,mobile,22,0
TXN3945,user3945@upi,merchant3945@upi,Mumbai,9077,desktop,8,0
TXN3946,user3946@upi,merchant3946@upi,Bangalore,55,mobile,10,0
TXN3947,user3947@upi,merchant3947@upi,Bangalore,1386,tablet,15,0
TXN3948,user3948@upi,merchant3948@upi,Bangalore,6983,tablet,11,0
TXN3949,user3949@upi,merchant3949@upi,Hyderabad,9442,desktop,22,0
TXN3950,user3950@upi,merchant3950@upi,Bangalore,13981,mobile,7,0
TXN3951,user3951@upi,merchant3951@upi,Hyderabad,1035,tablet,14,0
TXN3952,user3952@upi,merchant3952@upi,Delhi,12456,mobile,20,0
TXN3953,user3953@upi,merchant3953@upi,Hyderabad,5675,mobile,16,0
TXN3954,user3954@upi,merchant3954@upi,Chennai,101496,desktop,3,1
TXN3955,user3955@upi,merchant3955@upi,Delhi,10858,desktop,20,0
TXN3956,user3956@upi,merchant3956@upi,Hyderabad,14050,mobile,20,0
TXN3957,user3957@upi,merchant3957@upi,Delhi,104422,emulator,0,1
TXN3958,user3958@upi,merchant3958@upi,Chennai,6402,mobile,15,0
TXN3959,user3959@upi,merchant3959@upi,Mumbai,18231,desktop,20,0
TXN3960,user3960@upi,merchant3960@upi,Hyderabad,3109,desktop,10,0
TXN3961,user3961@upi,merchant3961@upi,Bangalore,12862,desktop,18,0
TXN3962,user3962@upi,merchant3962@upi,Bangalore,776,mobile,7,0
TXN3963,user3963@upi,merchant3963@upi,Mumbai,359,desktop,9,0
TXN3964,user3964@upi,merchant3964@upi,Delhi,10230,tablet,6,0
TXN3965,user3965@upi,merchant3965@upi,Mumbai,12933,tablet,15,0
TXN3966,user3966@upi,merchant3966@upi,Chennai,13089,mobile,22,0
TXN3967,user3967@upi,merchant3967@upi,Hyderabad,12863,tablet,22,0
TXN3968,user3968@upi,merchant3968@upi,Mumbai,18822,mobile,19,0
TXN3969,user3969@upi,merchant3969@upi,Hyderabad,8182,mobile,22,0
TXN3970,user3970@upi,merchant3970@upi,Hyderabad,2660,tablet,15,0
TXN3971,user3971@upi,merchant3971@upi,Delhi,18263,desktop,17,0
TXN3972,user3972@upi,merchant3972@upi,Hyderabad,3737,mobile,15,0
TXN3973,user3973@upi,merchant3973@upi,Hyderabad,14095,mobile,13,0
TXN3974,user3974@upi,merchant3974@upi,Mumbai,14368,tablet,15,0
TXN3975,user3975@upi,merchant3975@upi,Mumbai,6008,mobile,14,0
TXN3976,user3976@upi,merchant3976@upi,Mumbai,63530,desktop,1,1
TXN3977,user3977@upi,merchant3977@upi,Mumbai,2086,mobile,18,0
TXN3978,user3978@upi,merchant3978@upi,Chennai,9881,tablet,17,0
TXN3979,user3979@upi,merchant3979@upi,Bangalore,7216,tablet,8,0
TXN3980,user3980@upi,merchant3980@upi,Bangalore,3690,mobile,6,0
TXN3981,user3981@upi,merchant3981@upi,Delhi,7049,desktop,17,0
TXN3982,user3982@upi,merchant3982@upi,Mumbai,5109,tablet,20,0
TXN3983,user3983@upi,merchant3983@upi,Hyderabad,8837,mobile,6,0
TXN3984,user3984@upi,merchant3984@upi,Bangalore,19424,desktop,14,0
TXN3985,user3985@upi,merchant3985@upi,Hyderabad,8311,desktop,13,0
TXN3986,user3986@upi,merchant3986@upi,Chennai,7248,tablet,16,0
TXN3987,user3987@upi,merchant3987@upi,Delhi,4319,desktop,20,0
TXN3988,user3988@upi,merchant3988@upi,Mumbai,779,tablet,11,0
TXN3989,user3989@upi,merchant3989@upi,Mumbai,1045,desktop,17,0
TXN3990,user3990@upi,merchant3990@upi,Hyderabad,73290,emulator,1,1
TXN3991,user3991@upi,merchant3991@upi,Hyderabad,12168,tablet,16,0
TXN3992,user3992@upi,merchant3992@upi,Bangalore,4395,tablet,10,0
TXN3993,user3993@upi,merchant3993@upi,Chennai,14662,desktop,15,0
TXN3994,user3994@upi,merchant3994@upi,Mumbai,12767,mobile,6,0
TXN3995,user3995@upi,merchant3995@upi,Chennai,2558,tablet,20,0
TXN3996,user3996@upi,merchant3996@upi,Chennai,5264,mobile,15,0
TXN3997,user3997@upi,merchant3997@upi,Hyderabad,558,mobile,22,0
TXN3998,user3998@upi,merchant3998@upi,Mumbai,42940,emulator,2,1
TXN3999,user3999@upi,merchant3999@upi,Delhi,4708,mobile,18,0
TXN4000,user4000@upi,merchant4000@upi,Delhi,18410,tablet,12,0
TXN4001,user4001@upi,merchant4001@upi,Mumbai,19262,tablet,8,0
TXN4002,user4002@upi,merchant4002@upi,Bangalore,2667,mobile,8,0
TXN4003,user4003@upi,merchant4003@upi,Chennai,3590,desktop,21,0
TXN4004,user4004@upi,merchant4004@upi,Hyderabad,7063,tablet,11,0
TXN4005,user4005@upi,merchant4005@upi,Mumbai,12189,desktop,20,0
TXN4006,user4006@upi,merchant4006@upi,Hyderabad,6480,tablet,20,0
TXN4007,user4007@upi,merchant4007@upi,Chennai,2286,mobile,20,0
TXN4008,user4008@upi,merchant4008@upi,Hyderabad,18838,mobile,17,0
TXN4009,user4009@upi,merchant4009@upi,Mumbai,7143,tablet,21,0
TXN4010,user4010@upi,merchant4010@upi,Chennai,14747,mobile,14,0
TXN4011,user4011@upi,merchant4011@upi,Delhi,4348,desktop,16,0
TXN4012,user4012@upi,merchant4012@upi,Chennai,14676,desktop,15,0
TXN4013,user4013@upi,merchant4013@upi,Hyderabad,100790,desktop,1,1
TXN4014,user4014@upi,merchant4014@upi,Mumbai,7357,desktop,13,0
TXN4015,user4015@upi,merchant4015@upi,Hyderabad,15798,mobile,22,0
TXN4016,user4016@upi,merchant4016@upi,Mumbai,13075,desktop,11,0
TXN4017,user4017@upi,merchant4017@upi,Delhi,8207,desktop,9,0
TXN4018,user4018@upi,merchant4018@upi,Delhi,6522,mobile,13,0
TXN4019,user4019@upi,merchant4019@upi,Bangalore,16513,mobile,19,0
TXN4020,user4020@upi,merchant4020@upi,Bangalore,4898,desktop,12,0
TXN4021,user4021@upi,merchant4021@upi,Hyderabad,7743,tablet,16,0
TXN4022,user4022@upi,merchant4022@upi,Mumbai,13922,mobile,19,0
TXN4023,user4023@upi,merchant4023@upi,Bangalore,10052,desktop,12,0
TXN4024,user4024@upi,merchant4024@upi,Delhi,116971,desktop,2,1
TXN4025,user4025@upi,merchant4025@upi,Hyderabad,10508,desktop,19,0
TXN4026,user4026@upi,merchant4026@upi,Mumbai,5712,tablet,11,0
TXN4027,user4027@upi,merchant4027@upi,Mumbai,18073,mobile,16,0
TXN4028,user4028@upi,merchant4028@upi,Chennai,13891,tablet,20,0
TXN4029,user4029@upi,merchant4029@upi,Hyderabad,1275,tablet,11,0
TXN4030,user4030@upi,merchant4030@upi,Bangalore,51387,desktop,4,1
TXN4031,user4031@upi,merchant4031@upi,Hyderabad,19133,mobile,19,0
TXN4032,user4032@upi,merchant4032@upi,Chennai,442,mobile,18,0
TXN4033,user4033@upi,merchant4033@upi,Bangalore,48728,desktop,2,1
TXN4034,user4034@upi,merchant4034@upi,Chennai,11051,mobile,19,0
TXN4035,user4035@upi,merchant4035@upi,Chennai,5376,mobile,22,0
TXN4036,user4036@upi,merchant4036@upi,Hyderabad,3393,tablet,22,0
TXN4037,user4037@upi,merchant4037@upi,Delhi,11775,mobile,20,0
TXN4038,user4038@upi,merchant4038@upi,Hyderabad,37591,emulator,0,1
TXN4039,user4039@upi,merchant4039@upi,Bangalore,14901,desktop,15,0
TXN4040,user4040@upi,merchant4040@upi,Chennai,14736,mobile,16,0
TXN4041,user4041@upi,merchant4041@upi,Delhi,9394,tablet,14,0
TXN4042,user4042@upi,merchant4042@upi,Mumbai,18510,mobile,18,0
TXN4043,user4043@upi,merchant4043@upi,Bangalore,10267,desktop,7,0
TXN4044,user4044@upi,merchant4044@upi,Chennai,14094,mobile,14,0
TXN4045,user4045@upi,merchant4045@upi,Chennai,1184,desktop,13,0
TXN4046,user4046@upi,merchant4046@upi,Chennai,15943,mobile,18,0
TXN4047,user4047@upi,merchant4047@upi,Chennai,12623,mobile,11,0
TXN4048,user4048@upi,merchant4048@upi,Mumbai,16401,tablet,11,0
TXN4049,user4049@upi,merchant4049@upi,Delhi,15252,mobile,16,0
TXN4050,user4050@upi,merchant4050@upi,Mumbai,10481,tablet,12,0
TXN4051,user4051@upi,merchant4051@upi,Hyderabad,4631,tablet,12,0
TXN4052,user4052@upi,merchant4052@upi,Hyderabad,17966,mobile,17,0
TXN4053,user4053@upi,merchant4053@upi,Hyderabad,14042,tablet,8,0
TXN4054,user4054@upi,merchant4054@upi,Bangalore,14066,tablet,18,0
TXN4055,user4055@upi,merchant4055@upi,Bangalore,111355,emulator,2,1
TXN4056,user4056@upi,merchant4056@upi,Hyderabad,2841,tablet,16,0
TXN4057,user4057@upi,merchant4057@upi,Hyderabad,1145,desktop,21,0
TXN4058,user4058@upi,merchant4058@upi,Delhi,13503,desktop,6,0
TXN4059,user4059@upi,merchant4059@upi,Bangalore,4149,tablet,8,0
TXN4060,user4060@upi,merchant4060@upi,Mumbai,7185,mobile,7,0
TXN4061,user4061@upi,merchant4061@upi,Delhi,18613,mobile,20,0
TXN4062,user4062@upi,merchant4062@upi,Bangalore,8021,desktop,9,0
TXN4063,user4063@upi,merchant4063@upi,Hyderabad,2222,desktop,22,0
TXN4064,user4064@upi,merchant4064@upi,Bangalore,13867,tablet,22,0
TXN4065,user4065@upi,merchant4065@upi,Chennai,84550,desktop,3,1
TXN4066,user4066@upi,merchant4066@upi,Bangalore,13053,desktop,22,0
TXN4067,user4067@upi,merchant4067@upi,Hyderabad,49939,desktop,2,1
TXN4068,user4068@upi,merchant4068@upi,Delhi,11515,desktop,12,0
TXN4069,user4069@upi,merchant4069@upi,Chennai,6735,desktop,21,0
TXN4070,user4070@upi,merchant4070@upi,Chennai,6861,mobile,13,0
TXN4071,user4071@upi,merchant4071@upi,Bangalore,16532,desktop,9,0
TXN4072,user4072@upi,merchant4072@upi,Delhi,3615,desktop,21,0
TXN4073,user4073@upi,merchant4073@upi,Mumbai,12219,mobile,17,0
TXN4074,user4074@upi,merchant4074@upi,Bangalore,16344,mobile,8,0
TXN4075,user4075@upi,merchant4075@upi,Delhi,7713,tablet,15,0
TXN4076,user4076@upi,merchant4076@upi,Delhi,6325,mobile,21,0
TXN4077,user4077@upi,merchant4077@upi,Hyderabad,11930,tablet,10,0
TXN4078,user4078@upi,merchant4078@upi,Mumbai,19981,desktop,11,0
TXN4079,user4079@upi,merchant4079@upi,Mumbai,87270,desktop,0,1
TXN4080,user4080@upi,merchant4080@upi,Hyderabad,14015,mobile,6,0
TXN4081,user4081@upi,merchant4081@upi,Delhi,12773,desktop,10,0
TXN4082,user4082@upi,merchant4082@upi,Bangalore,11389,mobile,22,0
TXN4083,user4083@upi,merchant4083@upi,Delhi,5000,mobile,7,0
TXN4084,user4084@upi,merchant4084@upi,Mumbai,19475,tablet,6,0
TXN4085,user4085@upi,merchant4085@upi,Chennai,11606,desktop,21,0
TXN4086,user4086@upi,merchant4086@upi,Bangalore,436,mobile,9,0
TXN4087,user4087@upi,merchant4087@upi,Mumbai,12073,mobile,20,0
TXN4088,user4088@upi,merchant4088@upi,Delhi,11499,mobile,21,0
TXN4089,user4089@upi,merchant4089@upi,Bangalore,19566,desktop,12,0
TXN4090,user4090@upi,merchant4090@upi,Mumbai,38774,desktop,4,1
TXN4091,user4091@upi,merchant4091@upi,Delhi,744,mobile,20,0
TXN4092,user4092@upi,merchant4092@upi,Mumbai,2337,desktop,14,0
TXN4093,user4093@upi,merchant4093@upi,Chennai,16540,desktop,21,0
TXN4094,user4094@upi,merchant4094@upi,Hyderabad,13522,mobile,6,0
TXN4095,user4095@upi,merchant4095@upi,Chennai,9115,mobile,10,0
TXN4096,user4096@upi,merchant4096@upi,Hyderabad,19331,mobile,10,0
TXN4097,user4097@upi,merchant4097@upi,Mumbai,1945,mobile,7,0
TXN4098,user4098@upi,merchant4098@upi,Chennai,6083,mobile,8,0
TXN4099,user4099@upi,merchant4099@upi,Hyderabad,11224,desktop,9,0
TXN4100,user4100@upi,merchant4100@upi,Delhi,19374,tablet,11,0
TXN4101,user4101@upi,merchant4101@upi,Mumbai,14527,desktop,6,0
TXN4102,user4102@upi,merchant4102@upi,Chennai,13345,tablet,10,0
TXN4103,user4103@upi,merchant4103@upi,Chennai,14176,desktop,17,0
TXN4104,user4104@upi,merchant4104@upi,Chennai,7660,tablet,15,0
TXN4105,user4105@upi,merchant4105@upi,Mumbai,10250,tablet,14,0
TXN4106,user4106@upi,merchant4106@upi,Hyderabad,14153,tablet,12,0
TXN4107,user4107@upi,merchant4107@upi,Bangalore,14463,desktop,12,0
TXN4108,user4108@upi,merchant4108@upi,Chennai,7474,tablet,21,0
TXN4109,user4109@upi,merchant4109@upi,Delhi,16744,desktop,8,0
TXN4110,user4110@upi,merchant4110@upi,Delhi,1325,desktop,18,0
TXN4111,user4111@upi,merchant4111@upi,Mumbai,3228,desktop,21,0
TXN4112,user4112@upi,merchant4112@upi,Hyderabad,16586,desktop,8,0
TXN4113,user4113@upi,merchant4113@upi,Delhi,5867,mobile,16,0
TXN4114,user4114@upi,merchant4114@upi,Mumbai,18082,tablet,11,0
TXN4115,user4115@upi,merchant4115@upi,Hyderabad,10915,tablet,9,0
TXN4116,user4116@upi,merchant4116@upi,Hyderabad,1407,desktop,18,0
TXN4117,user4117@upi,merchant4117@upi,Bangalore,17322,tablet,16,0
TXN4118,user4118@upi,merchant4118@upi,Hyderabad,11862,mobile,16,0
TXN4119,user4119@upi,merchant4119@upi,Hyderabad,19116,tablet,9,0
TXN4120,user4120@upi,merchant4120@upi,Hyderabad,3345,tablet,18,0
TXN4121,user4121@upi,merchant4121@upi,Mumbai,16863,tablet,15,0
TXN4122,user4122@upi,merchant4122@upi,Delhi,5941,mobile,20,0
TXN4123,user4123@upi,merchant4123@upi,Delhi,5098,desktop,16,0
TXN4124,user4124@upi,merchant4124@upi,Hyderabad,5724,tablet,22,0
TXN4125,user4125@upi,merchant4125@upi,Chennai,3935,mobile,6,0
TXN4126,user4126@upi,merchant4126@upi,Mumbai,17492,desktop,18,0
TXN4127,user4127@upi,merchant4127@upi,Chennai,12725,tablet,12,0
TXN4128,user4128@upi,merchant4128@upi,Chennai,6873,desktop,21,0
TXN4129,user4129@upi,merchant4129@upi,Chennai,4751,desktop,6,0
TXN4130,user4130@upi,merchant4130@upi,Chennai,10980,desktop,21,0
TXN4131,user4131@upi,merchant4131@upi,Bangalore,14459,desktop,18,0
TXN4132,user4132@upi,merchant4132@upi,Delhi,18676,desktop,19,0
TXN4133,user4133@upi,merchant4133@upi,Hyderabad,16844,desktop,21,0
TXN4134,user4134@upi,merchant4134@upi,Bangalore,17565,tablet,16,0
TXN4135,user4135@upi,merchant4135@upi,Chennai,85933,emulator,0,1
TXN4136,user4136@upi,merchant4136@upi,Chennai,2650,tablet,18,0
TXN4137,user4137@upi,merchant4137@upi,Bangalore,14593,tablet,17,0
TXN4138,user4138@upi,merchant4138@upi,Hyderabad,12606,mobile,10,0
TXN4139,user4139@upi,merchant4139@upi,Chennai,12870,mobile,19,0
TXN4140,user4140@upi,merchant4140@upi,Hyderabad,6492,tablet,21,0
TXN4141,user4141@upi,merchant4141@upi,Mumbai,3946,mobile,15,0
TXN4142,user4142@upi,merchant4142@upi,Hyderabad,8931,desktop,12,0
TXN4143,user4143@upi,merchant4143@upi,Hyderabad,86682,emulator,1,1
TXN4144,user4144@upi,merchant4144@upi,Hyderabad,869,tablet,21,0
TXN4145,user4145@upi,merchant4145@upi,Delhi,18950,tablet,15,0
TXN4146,user4146@upi,merchant4146@upi,Hyderabad,7200,tablet,7,0
TXN4147,user4147@upi,merchant4147@upi,Delhi,8605,desktop,20,0
TXN4148,user4148@upi,merchant4148@upi,Chennai,14487,desktop,8,0
TXN4149,user4149@upi,merchant4149@upi,Hyderabad,15908,tablet,13,0
TXN4150,user4150@upi,merchant4150@upi,Chennai,17846,mobile,21,0
TXN4151,user4151@upi,merchant4151@upi,Bangalore,5553,tablet,13,0
TXN4152,user4152@upi,merchant4152@upi,Mumbai,15908,tablet,6,0
TXN4153,user4153@upi,merchant4153@upi,Bangalore,8240,desktop,11,0
TXN4154,user4154@upi,merchant4154@upi,Chennai,19171,desktop,10,0
TXN4155,user4155@upi,merchant4155@upi,Hyderabad,12885,tablet,17,0
TXN4156,user4156@upi,merchant4156@upi,Hyderabad,6301,tablet,7,0
TXN4157,user4157@upi,merchant4157@upi,Hyderabad,828,tablet,12,0
